date,volz_book_1d,volz_book_5d,volz_book_20d,volz_spread_1d,volz_spread_5d,volz_spread_20d,volz_top10_1d,volz_top10_5d,volz_top10_20d,volz_bottom10_1d,volz_bottom10_5d,volz_bottom10_20d,volz_universe_1d,volz_universe_5d,volz_universe_20d,volz_spy_1d,volz_spy_5d,volz_spy_20d,volz_qqq_1d,volz_qqq_5d,volz_qqq_20d,volz_smh_1d,volz_smh_5d,volz_smh_20d,volz_psq_1d,volz_psq_5d,volz_psq_20d,volz_soxs_1d,volz_soxs_5d,volz_soxs_20d
2023-01-11,0.7130507373307002,1.0445013722654108,0.4650197358931635,-0.4876011092302447,-0.7353881149276149,0.03850538521071088,1.0425127308893758,0.8164508883944334,0.2011350218343652,0.9036371260042434,0.9140620894049112,0.09694597917930875,0.7707122334625209,0.8628706219140191,-0.0645165101164184,0.8539606546266101,0.9252869905000385,-0.06106882059412374,0.8958434913537283,1.029187807160318,-0.2986455596314176,0.4475810426281567,1.2526522826845612,0.00838639219957313,-0.7898019864670006,-0.9684193439805573,0.32603574121760615,-0.45983980594759444,-1.1437830711472123,-0.1355088427441094
2023-01-12,0.8037301045523618,1.7276503754501769,0.4991130920250936,1.0788889119760399,-0.4229117537011432,0.03637466824553188,1.3382067954324874,1.789661158374665,0.3217085850617787,0.1506500003213008,1.2892038954018972,0.16621847439202764,0.4977528294706903,1.6162900650451257,-0.05425322165669302,0.24530674874516106,1.3962091273970558,-0.11945167322483499,0.2795348696168462,1.5447109515550836,-0.3578505973087615,0.5795800278266591,1.8926435288215644,-0.005779909651056538,-0.2549062946447471,-1.4276388077691824,0.3964947450438725,-0.40352566077163615,-1.5188691328579849,-0.09211590415166653
2023-01-13,0.25492789906107793,1.1328025571334783,0.5279564056605401,0.4473019164792314,-0.08886290480301416,0.13531891628014112,0.7953599614719987,1.7884578149964003,0.4655286296863503,0.20516907591280237,1.1046605456133147,0.1944279832529399,0.40457968270912126,1.3493547495483738,0.06008168360042794,0.261629558974315,0.8096817889436959,0.035101288727391516,0.3556956155182834,1.0467995577086424,-0.19638907660247837,0.13928946335662046,1.154273386126706,0.17735091849711687,-0.36585363179063857,-0.9933750741774129,0.20872839388632852,-0.1248851414051904,-0.9157683361186616,-0.23730856356378785
2023-01-17,-0.12828922448275662,1.0382067592170912,0.911009077592864,0.7515204136446536,1.0684302921674012,0.26270165249927097,0.5950304767978225,2.145387810574389,0.9610458621630764,-0.09135418794671196,0.6369715863975614,0.4124685678933203,0.3515627324417039,1.1456808231842364,0.5473687857292574,-0.1263655156905184,0.7881810780547139,0.3945378258510348,0.10597338968160076,0.9497000695643922,0.2245607729848758,0.2315839199858809,0.8754113019563297,0.5862338034440042,-0.0744475422337942,-0.897310370063013,-0.18821654819607125,-0.1140116307659244,-0.6810986175282085,-0.5421618639870472
2023-01-18,-0.357801724891276,0.611506182293125,0.9427623594720054,-0.23461026619452105,0.7222344520116211,0.19761896669934495,-0.9515335660560281,1.2759847172695438,0.8569463187635671,-0.42776229611487515,0.3331443344625971,0.39330493284110585,-0.6356820966143715,0.6442433030217698,0.5008530220906491,-1.1143941772498547,0.07354999293591659,0.3385035833683697,-0.6940246072146123,0.4419294393554305,0.18696647431617375,-0.2508572559124496,0.5422001926897863,0.6173592311820145,0.7244731801274755,-0.36442816834684183,-0.14874497837260212,0.23647854964527779,-0.4011646229498363,-0.5740465031634872
2023-01-19,-1.006997905891469,-0.1748759806270638,0.9881510872228099,-0.26532121769399764,0.7932047003198138,0.11275927317243081,-1.1513317707968953,0.2615522664890441,0.8357484323795389,-0.5368997851001663,-0.31365324193928157,0.4371855063577094,-0.7672886489857211,-0.056953889997103435,0.5189781847682876,-0.5198242803824491,-0.5554751215030415,0.36216850189863437,-0.5346895206570133,-0.21047173226387517,0.2436234032877445,-0.9844642467884416,-0.11939167302123277,0.49646917348907676,0.5768118073582829,0.2579580822955268,-0.19123305460303275,1.0914120084078165,0.2783621460320828,-0.47191598550831
2023-01-20,2.3326725104144117,0.4734650242495244,1.4704797308674555,0.4468404703862216,0.5168136859267621,0.2569299127502975,1.9893872495974505,0.5526418801368091,1.2399325026627996,0.9515505448229346,0.03179140728512861,0.6058522543816215,1.462851807897647,0.3596400084055636,0.8177781374356775,1.332664640726054,-0.08701922958630857,0.6448220889436921,1.4875927674651623,0.3162149452257532,0.5925383832931839,1.2954541758641567,0.18768082167193312,0.8446705975550292,-1.5203203735885775,-0.3107415463696877,-0.5415646002052248,-1.168915510498518,-0.09081472906084649,-0.7234227784631125
2023-01-23,1.9136579082838585,1.204469268053354,1.578618007643986,0.09258722704940438,0.35750557312398074,0.2920805246721858,1.190086129473507,0.7268800790578409,1.338206109674512,0.6900491545251761,0.24448683775200267,0.6653954833784701,1.3445644703516473,0.7740152692304889,0.9636938191197936,0.849924035003219,0.16933002036327702,0.5905800261201516,1.1880943107818573,0.6801173051521717,0.6782637660605202,1.859775782315189,0.9593356223270141,1.070558722821305,-1.153312694893919,-0.6495775378172087,-0.6236860706215999,-1.882077261268849,-0.8702822223707881,-0.8961390979845255
2023-01-24,-0.35328996755479236,1.07325352617473,1.7893224399074068,-1.36469862287803,-0.620947207707093,-0.11999148225408827,-0.7614935894032677,0.11042891607410289,1.3801413895068937,0.32103316591131376,0.4333864958396889,0.938182592643567,-0.26050651048502516,0.4799138978911897,1.1895978051957155,-0.0759678802239881,0.19342624869556801,0.8100218890781988,-0.108195901881744,0.5748583817488748,0.9597836489508368,-0.2738922886357097,0.7026990777687777,1.3939067842810116,0.07790263974881384,-0.5768677037042168,-0.8700319180303245,0.2197634574801594,-0.7234462036638027,-1.0537098647093635
2023-01-25,-0.43418207742254133,1.02944899278535,1.6623728102229876,0.7598332781458067,-0.164149167217644,0.030438552178411318,0.4679621709919629,0.7522147523709611,1.5166569250896087,-0.1578804356982042,0.5636503732262563,0.9232413532214159,-0.006575326561096052,0.7747948021391161,1.194894398788119,0.027122480622212165,0.7320421234876802,0.7366028313089847,-0.11889406428987592,0.8493708539325961,0.91282147094429,0.03952020775492646,0.8416642533716281,1.417975114713915,0.19671926375855062,-0.8129838761174528,-0.8244116006051209,-0.09128837057884893,-0.8528472233984971,-1.0751632656633923
2023-01-26,0.5584901037520413,1.7340477618474073,2.0105272900912383,0.7834203372201091,0.33223396819937884,-0.09929394211413455,1.5523234142834925,2.0153846775849353,2.04140121457253,0.5000357362530695,1.054720715021851,1.326386009237994,0.7939018078449414,1.5067022274800035,1.5845114260190059,0.7990147665843083,1.347775633485339,0.9952899719342784,1.0469867144103644,1.5875473611148743,1.355679331871584,0.6976174252195463,1.6344033568764706,1.786904491418682,-1.0211575049213486,-1.4943194069061694,-1.193165794223539,-0.5773571854506455,-1.4224373995084358,-1.239560523131631
2023-01-27,0.9337504290233186,1.1704628584455365,2.512565537183565,1.9456986174777222,1.0360335041260293,0.5369546084841299,1.5041757313989108,1.795950792949841,2.5573870003847907,-0.19051029322671698,0.5336163194426905,1.314710374662122,0.5876225364748053,1.121573918855595,1.8645742373526617,0.1679653936305442,0.8091847999407267,1.259229490935836,0.5350743329452943,1.154873667155894,1.6710449815675879,-0.25522801791193167,0.9130271188436444,1.8510748764207026,-0.5211308924442173,-1.072243804579109,-1.448533712134284,0.2415456855143215,-0.9165366336040882,-1.2744470785633921
2023-01-30,-1.276921552445836,-0.26892418391388634,1.7127281002268424,-1.6821138119311334,0.13704697792793696,0.36776449165010183,-2.166535548184185,0.1978715646992187,1.6320134227605192,-0.3760549638779616,0.04439547963999715,0.8283533721526334,-0.9690690139681346,0.0580222295965182,1.2318324530007365,-0.9199403956249637,-0.0032789499639204094,0.7332879751813408,-1.0984682589182242,0.11016010812637346,1.086512985289655,-0.9326189094554213,-0.3306751635222433,1.2741600620350129,1.1043457051787484,-0.08930656705935264,-0.9652482734095592,0.9381320016797586,0.31250452661441525,-0.9845342848079787
2023-01-31,1.2693698233888664,0.45681135640165693,1.9971933855579742,1.111752665777224,1.2490790281945878,0.6669278522060934,1.7335953040450935,1.3186300214489837,2.011197041746438,0.47267766780942994,0.10928450575003755,0.9347127758566716,1.0092582295129164,0.6319445785216966,1.473121433361795,1.0713407463219342,0.5113461174837809,1.0246311270138455,0.8125790850225104,0.5255498789433353,1.2904016072085134,0.5882762416143367,0.052720876026578135,1.4567127672438922,-0.8000692278159549,-0.4805466006300877,-1.1428382347982309,-0.6490674304956787,-0.09284350788642631,-1.083175182601292
2023-02-01,2.0227105485618004,1.5892290318703006,2.425679225174888,0.13802556471987684,0.995976658291773,0.5189287056671327,1.5703132529556876,1.8342381247600754,2.4005881946663794,0.9826628351186893,0.6272095792305955,1.310184650779658,1.3976819737515755,1.2800624647026038,1.9076541301316083,0.7856929193639924,0.862958829673691,1.3013645288878501,1.1786167908550107,1.1299578217915136,1.6980548266721889,1.8484043460311823,0.8638670511551357,2.0414046019915277,-1.1543067590864815,-1.080268507120059,-1.4676006530492993,-1.9603787823324748,-0.9215281296834347,-1.4123490402563141
2023-02-02,3.3063010026400423,2.848950917261115,2.9043955988977355,2.885373976371246,1.9955081300105053,1.371229843869544,2.6606139991646285,2.3970356311842345,2.8310099776608566,0.0390130683756372,0.40964900436953156,1.0949100932836722,1.6369257643551616,1.6638131272153798,2.129664063337452,1.074964649450249,0.9815565562571467,1.4207669532675067,1.96647318104142,1.5353209090356708,2.1198783504381473,0.8250127959943806,0.911774074486815,1.9670026505326081,-1.9252654029338645,-1.4593774732056721,-1.7885104990602871,-0.8003607893001997,-0.9935396306416464,-1.3614151836577102
2023-02-03,-0.9371987867838003,1.779790118339743,2.594961338866388,-1.8628751850364575,0.13027115859830302,0.6691292538021424,-1.935055246518881,0.7016303910397057,2.308212411703227,-0.16831087809917022,0.4193379723404817,1.221464034672729,-1.0566130726779002,0.8538042424551143,2.089858055971955,-0.779983474944911,0.5395884392580538,1.4260106226043414,-0.9506715269802135,0.8010258165046742,2.0394293358869904,-0.7066054698221903,0.6935191600893827,1.955805199108972,0.9744459718491754,-0.791560872530368,-1.7266699805634629,0.6658547934001788,-0.8367676197143592,-1.3583329865575682
2023-02-06,-0.24265126594178538,2.2151823001644573,2.1436345335877816,0.11170706074772409,0.9479104496063276,0.7481955309131842,-0.25183457340882204,1.4636263139153618,1.9925839879251142,-0.26808674844134855,0.487360312652377,1.027046271483135,-0.4582969636463431,1.099749217597716,1.7371552647975514,-0.4598014803351849,0.776149473029351,0.9429310937295149,-0.46259409337998975,1.1222643976423394,1.5826720950319808,-0.6440463361439268,0.8334941172945854,1.3549236866320753,0.4248108554982572,-1.098115635310711,-1.3939504474762627,0.6063501990692901,-0.9596106193095422,-1.063552556267855
2023-02-07,0.6671667341425138,1.9907178752086978,2.3140807273558486,0.4580755622416431,0.679384794129446,1.314675706998704,1.0233371489272847,1.2161629278361528,2.305253500517718,0.48641514655906914,0.48908368423976456,0.9093378134923824,0.7192206440781383,0.9731840152302035,1.7178262258781196,0.9878338863105312,0.7237790625874431,1.1900403179522492,1.1431990218200463,1.2780983488723165,1.794077874783479,1.1601150581564896,1.09605874859036,1.4324635816631408,-1.1500916056944521,-1.2555198145665378,-1.5700581328414942,-1.1784312638327255,-1.165578655599877,-1.1296433558910637
2023-02-08,-0.6968148301600413,0.8009274897012242,1.9755975816663136,-0.08579088231493691,0.5619440464741644,1.166873369868068,-0.3059241624009411,0.412470101250937,2.012754742331933,-0.18193303631603136,-0.04653466249583541,0.8030381002984066,-0.4091283288453378,0.1587732092287152,1.4838640175544575,-0.8271028918129552,-0.012346635135351695,0.8690847211370505,-0.9775969961089802,0.28189847948951363,1.4212084572362076,-0.7671424563546266,-0.07617307739518916,1.1233690255301554,1.0408971341380127,-0.30084000491072926,-1.248187903907814,0.8042826877861069,-0.024821201404528218,-0.9662819203966612
2023-02-09,-1.0879051761792078,-1.0153378764233514,1.511012581888372,0.08332105712415354,-0.6216387000418069,1.2637727295193082,-0.3146702133882386,-0.7756037085171389,1.6942337883516856,-0.2995643020094675,-0.1979012217240726,0.4938116564034143,-0.32250068751372013,-0.6871738572114834,1.2005495619208204,-0.6529458415620686,-0.7831520920772241,0.49267845482871053,-0.481959670179897,-0.7854805881784725,1.0601232124883295,0.15454059005155688,-0.37195997415699034,1.0429925749523015,0.46389147898667943,0.7916438405480325,-0.9720457733196264,-0.08639264498781556,0.3202867962747543,-0.904332132414545
2023-02-10,-0.7044468851233898,-0.9087589393513629,1.136032675422228,-1.0443518979370114,-0.21357477445767362,0.7239622478886163,-0.8525973511139705,-0.32442240805172257,1.1916298265745207,0.014133157275539276,-0.11396334850571761,0.45788647803140686,-0.5386512408319373,-0.45262835139608737,0.9405245260356181,0.1751395331828936,-0.35075004464728615,0.46833788969551526,-0.3570991645869731,-0.514990456020871,0.9003451317331429,-0.657502909812265,-0.3458983698663598,0.7401420089842156,0.3755768204586499,0.51097356813736,-0.8369039092587357,0.6294038783445629,0.2990944778308445,-0.7447842545794355
2023-02-13,0.1839299244064998,-0.7210475332993579,1.1180021208272215,-0.07684459202534547,-0.30540383864845816,0.6009018215087035,0.4366102296935508,-0.021286661272424404,1.1388719150718214,0.39804242597453177,0.18500489932786038,0.5084172601945787,0.5610687928903482,-0.0074979110172213904,0.9908864304808929,0.9007693149187902,0.2511935939329704,0.6170028441140448,0.8833274062958038,0.07392126423847878,1.0327888344430105,0.592522590439713,0.20800551664609915,0.8540453509997468,-0.8405909465858065,-0.0571303639240389,-0.9429216481588574,-0.5390007672390088,-0.21787790286931658,-0.8199907063629077
2023-02-14,1.1970776881062068,-0.5766475928498805,1.5432406085198402,0.6734023156070559,-0.25724063323789675,0.6272024733078647,1.0727096200900517,-0.04813896091466726,1.3984990376842892,0.44911989445684625,0.15351163112878657,0.7773246561784422,0.9403940037529103,0.03785701161746595,1.2667472319180708,-0.04114171106733,-0.24566841740893694,0.7476247515465883,0.46881225142195987,-0.28661086834460775,1.270369121086091,0.9729321311001721,0.06975484405284703,1.1518951008570362,-0.5406477229409395,0.29116763171990623,-1.1788081787457563,-0.7969166790549962,0.023668235535060245,-1.039240484808246
2023-02-15,1.522840307330245,0.42561050325896244,2.0124290556261157,-0.7612291169952177,-0.5778058571313415,0.566675189557517,1.5170229834383815,0.7868050507147125,2.0235966319201726,2.0431323697298347,1.2030683444418835,1.4856351852385183,1.3928549770004433,0.8877477796171086,1.831376678408971,0.2918775655203961,0.325987333005581,1.1547042988760396,0.4901824495760575,0.4446704887064692,1.6074380333545857,-0.001779475871221177,0.4787690139346964,1.233570412304529,-0.3999107387369204,-0.4211154880531702,-1.4456631864804947,-0.16763557344188304,-0.4403188566118362,-1.1159358438611864
2023-02-16,-1.8924351169355573,0.07587770444284025,1.7291587259389536,-1.7074724670614374,-1.4170832600906063,0.17488565897850597,-2.040953241631672,-0.01384668480791365,1.7265244700454658,-0.6093272682028078,1.0805769211620233,1.4952326441784694,-1.2234994042339664,0.48719923500266427,1.7275703823513469,-1.2442322180886436,0.11812528137450289,1.0211189008314239,-1.202995245302905,0.153967043372639,1.4666722787120998,-1.2418856698681728,-0.16894402907249673,1.2047693240280641,1.2603805545084041,-0.11012617438251593,-1.3334401330556924,1.067001617330489,0.048688934486942594,-1.1424692270155
2023-02-17,-0.6154202052978462,0.12805039167099966,1.0278005316152858,-2.2104401598116197,-1.8817123437779009,-0.5066092945186994,-2.229068925678742,-0.6132676657705912,0.6717426900138181,-0.49006719469506893,0.8904877458217448,1.091832214872982,-0.8443475756546018,0.3937882937421842,1.104455326383765,-0.22356425866846794,-0.07652667173967513,0.5752708435744511,-0.4488693641511392,0.1385780738447521,0.9299325600007005,-0.6242185829416146,-0.10392544321281721,0.6935009037691192,0.44101325317864254,-0.10840397243129903,-0.8587041894724851,0.7064416600419641,0.03710842621642907,-0.8152114722414119
2023-02-21,-1.6495609068462387,-0.6970832761581872,0.2326160632017504,-1.8760373127159564,-2.5243885512200412,-0.9271875111494056,-2.215644854049315,-1.7438475118533274,-0.10604578854357721,-0.7487613692985372,0.30153821371516176,0.6761099882480952,-1.428698628152092,-0.5404940272300864,0.4039418479722611,-1.8021358119614805,-1.3370860359354273,-0.0772152923823055,-1.5134769581240828,-0.983008383627099,0.25081237056655825,-1.4189991587520956,-1.035844581000828,-0.11749800935435634,1.5151695908852363,1.0171904963305016,-0.2413785893511602,1.4768579814351586,1.032457590113367,-0.10451189964581445
2023-02-22,0.19113191543758293,-1.0806544553550377,0.3453175093069114,0.5547620511378477,-2.5386424060175856,-0.4794083538361239,0.36114132430914675,-1.9179552809689018,0.12547848076977625,-0.07409344518888203,0.04494846578947593,0.5490403476921651,0.223717793433351,-0.8464576159978816,0.5214167525358648,-0.1206211635804253,-1.3376246784487458,-0.0811891595874363,0.0469115779192542,-1.1429337417750387,0.2859437913471538,-0.2240942058407943,-1.5219797236962254,-0.09286318653282871,0.0,1.2478026646648337,-0.25713670749387874,0.22108553210576257,1.5807482323799391,-0.11157870494579177
